Date,Market Price ($),Av. Electricity Price ($/KWh),Block Rewards (BTC),Transaction Fees (USD),Difficulty,Hash rate TH/s,Efficency ( TH/kW),Efficency ( J/TH ),Google Trends,Unique Wallets
8/30/2014,478.87,0.1197641016,25,"6,265.25","23,844,670,039.00","191,175.99",1,1000,3,155747
9/2/2014,474.50,0.1197820662,25,"5,760.43","24,356,664,448.00","205,492.29",1,1000,3,132966
9/5/2014,479.59,0.1198000335,25,"5,797.71","25,892,647,675.00","210,825.03",1,1000,3,182666
9/8/2014,473.35,0.1198180035,25,"6,847.06","27,428,630,902.00","214,261.87",1,1000,3,143062
9/11/2014,474.62,0.1198359762,25,"6,941.74","27,428,630,902.00","212,119.25",1,1000,3,170784
9/14/2014,470.83,0.1198539516,25,"6,329.21","27,428,630,902.00","215,235.79",1,1000,3,168665
9/17/2014,425.56,0.1198719297,25,"6,186.71","28,457,674,712.00","230,941.57",1,1000,3,214115
9/20/2014,401.15,0.1198899105,25,"5,721.49","29,486,718,521.00","251,183.75",1,1000,3,184302
9/23/2014,423.68,0.119907894,25,"5,339.21","29,829,733,124.00","256,320.19",1,1000,3,140633
9/26/2014,400.39,0.1199258801,25,"7,449.15","29,829,733,124.00","242,339.09",1,1000,3,171824
9/29/2014,390.18,0.119943869,25,"7,304.90","31,900,458,610.00","237,192.74",1,1000,3,171643
10/2/2014,358.90,0.1199618606,25,"4,860.60","33,971,184,095.00","244,492.45",1,1000,3,181958
10/5/2014,327.61,0.1199798549,25,"4,854.59","34,661,425,924.00","247,623.86",1,1000,3,159050
10/8/2014,363.61,0.1199978519,25,"4,779.02","34,661,425,924.00","262,392.68",1,1000,3,166994
10/11/2014,380.80,0.1200158515,25,"4,773.45","34,758,870,525.00","262,629.40",1,1000,3,164169
10/14/2014,394.84,0.1200338539,25,"5,302.39","34,905,037,426.00","254,597.33",1,1000,3,184703
10/17/2014,391.00,0.120051859,25,"5,111.52","35,002,482,026.00","258,511.73",1,1000,3,174417
10/20/2014,385.89,0.1200698668,25,"5,011.49","35,002,482,026.00","255,280.34",1,1000,3,143835
10/23/2014,358.49,0.1200878773,25,"4,991.29","35,002,482,026.00","257,517.46",1,1000,3,172105
10/26/2014,350.90,0.1201058904,25,"4,889.78","35,423,835,557.00","261,958.00",1,1000,3,163758
10/29/2014,345.30,0.1201239063,25,"4,833.36","35,845,189,088.00","269,178.89",1,1000,3,175663
11/1/2014,324.36,0.1201419249,25,"4,912.90","35,985,640,265.00","277,528.21",1,1000,3,183931
11/3/2014,338.63,0.1201599462,25,"4,899.45","35,985,640,265.00","289,794.65",1,1000,3,222035
11/6/2014,346.94,0.1201779702,25,"4,976.29","37,019,361,976.00","298,142.21",1,1000,3,172491
11/9/2014,369.41,0.1201959969,25,"5,037.47","38,569,944,542.00","290,766.35",1,1000,3,154860
11/12/2014,399.11,0.1202140263,25,"5,423.19","39,603,666,252.00","286,306.53",1,1000,3,175123
11/15/2014,388.87,0.1202320584,25,"5,676.21","39,603,666,252.00","285,462.79",1,1000,3,177683
11/18/2014,356.47,0.1202500932,25,"5,400.27","39,603,666,252.00","287,993.99",1,1000,3,181684
11/21/2014,367.12,0.1202681307,25,"5,123.20","39,902,107,999.00","281,806.10",1,1000,3,187186
11/24/2014,366.86,0.1202861709,25,"4,849.48","40,200,549,746.00","286,019.94",1,1000,3,229659
11/27/2014,375.59,0.1203042138,25,"4,798.24","40,300,030,328.00","280,465.55",1,1000,3,187861
11/30/2014,379.62,0.1203222595,25,"5,102.19","40,300,030,328.00","291,626.94",1,1000,3,155092
12/3/2014,376.00,0.1203403078,25,"5,411.07","40,300,030,328.00","285,903.15",1,1000,3,219102
12/6/2014,362.99,0.1203583589,25,"5,621.52","40,174,647,446.00","286,699.91",1,1000,3,189380
12/9/2014,348.97,0.1203764126,25,"5,107.12","40,049,264,565.00","277,260.33",1,1000,3,212181
12/12/2014,357.80,0.1203944691,25,"5,035.18","40,007,470,271.00","286,100.52",1,1000,3,140109
12/15/2014,321.34,0.1204125283,25,"5,084.71","40,007,470,271.00","289,225.74",1,1000,3,238616
12/18/2014,331.52,0.1204305901,25,"5,181.34","39,928,927,562.00","274,761.56",1,1000,3,150108
12/21/2014,336.95,0.1204486547,25,"4,916.35","39,693,299,435.00","271,171.98",1,1000,3,205926
12/24/2014,329.94,0.120466722,25,"4,620.73","39,457,671,307.00","277,685.49",1,1000,3,179159
12/27/2014,313.40,0.120484792,25,"4,919.02","39,457,671,307.00","297,019.80",1,1000,3,202190
12/30/2014,314.81,0.1205028647,25,"4,902.53","39,457,671,307.00","309,909.33",1,1000,3,186352
1/2/2015,263.17,0.1205209402,25,"4,723.42","39,964,792,897.00","318,714.73",1,1000,3,229796
1/5/2015,297.99,0.1205390183,25,"4,446.67","40,471,914,487.00","323,459.86",1,1000,3,214984
1/8/2015,275.97,0.1205570992,25,"4,972.09","40,640,955,017.00","316,894.22",1,1000,3,189969
1/11/2015,222.00,0.1205751827,25,"5,991.16","40,640,955,017.00","302,463.70",1,1000,3,167143
1/14/2015,208.13,0.120593269,25,"5,527.67","42,068,400,891.00","297,101.57",1,1000,3,205787
1/17/2015,216.01,0.120611358,25,"3,542.65","43,495,846,765.00","306,288.23",1,1000,3,161500
1/20/2015,233.51,0.1206294497,25,"3,280.65","43,971,662,056.00","312,263.31",1,1000,3,184674
1/23/2015,254.32,0.1206475441,25,"3,304.47","43,971,662,056.00","303,519.94",1,1000,3,176000
1/26/2015,236.20,0.1206656413,25,"3,697.13","43,971,662,056.00","282,598.30",1,1000,3,264578
1/29/2015,219.25,0.1206837411,25,"3,756.85","43,200,579,724.00","296,921.44",1,1000,3,191881
2/1/2015,227.53,0.1207018437,25,"3,268.93","42,043,956,227.00","317,069.20",1,1000,3,214118
2/4/2015,222.36,0.1207199489,25,"3,121.39","41,272,873,895.00","315,666.50",1,1000,3,229875
2/7/2015,219.93,0.1207380569,25,"3,185.34","41,272,873,895.00","324,459.44",1,1000,3,196964
2/10/2015,222.33,0.1207561676,25,"3,183.11","42,182,171,628.00","325,783.79",1,1000,3,213050
2/13/2015,234.18,0.1207742811,25,"3,595.93","43,546,118,229.00","318,705.12",1,1000,3,190948
2/16/2015,237.44,0.1207923972,25,"3,835.02","44,455,415,962.00","324,853.94",1,1000,3,230566
2/19/2015,245.41,0.1208105161,25,"3,889.73","44,455,415,962.00","338,744.68",1,1000,3,200738
2/22/2015,239.94,0.1208286376,25,"3,698.37","44,455,415,962.00","345,058.65",1,1000,3,213542
2/25/2015,252.11,0.1208467619,25,"3,713.77","45,410,684,686.00","338,305.86",1,1000,3,202831
2/28/2015,275.87,0.120864889,25,"4,013.09","46,365,953,409.00","335,436.42",1,1000,3,196893
3/3/2015,273.11,0.1208830187,25,"4,398.57","46,684,376,317.00","347,109.36",1,1000,3,215332
3/6/2015,275.00,0.1209011511,25,"4,589.10","46,684,376,317.00","337,495.06",1,1000,3,191319
3/10/2015,296.56,0.1209192863,25,"4,756.86","46,790,544,693.00","336,202.54",1,1000,3,229566
3/13/2015,282.20,0.1209374242,25,"4,573.51","47,109,049,822.00","346,865.68",1,1000,3,186186
3/16/2015,284.48,0.1209555648,25,"4,361.46","47,427,554,951.00","337,478.83",1,1000,3,200239
3/19/2015,262.10,0.1209737082,25,"4,315.64","47,427,554,951.00","326,027.45",1,1000,3,226307
3/22/2015,265.99,0.1209918542,25,"4,409.85","47,427,554,951.00","333,100.36",1,1000,3,194634
3/25/2015,249.23,0.121010003,25,"4,095.08","47,326,125,621.00","342,699.30",1,1000,3,205697
3/28/2015,242.34,0.1210281545,25,"3,911.29","47,021,837,633.00","361,125.73",1,1000,3,201791
3/31/2015,246.49,0.1210463087,25,"3,913.37","46,717,549,645.00","363,944.17",1,1000,3,217732
4/3/2015,253.67,0.1210644657,25,"4,116.37","46,717,549,645.00","349,346.59",1,1000,3,186694
4/6/2015,253.90,0.1210826253,25,"4,317.07","47,107,384,079.00","346,632.81",1,1000,3,216541
4/9/2015,236.00,0.1211007877,25,"4,869.67","48,276,887,384.00","345,894.13",1,1000,3,202389
4/12/2015,223.01,0.1211189528,25,"4,818.05","49,446,390,688.00","344,119.08",1,1000,3,204006
4/15/2015,227.50,0.1211371207,25,"4,335.50","49,446,390,688.00","342,714.51",1,1000,3,215145
4/18/2015,222.61,0.1211552913,25,"3,634.60","49,446,390,688.00","339,554.23",1,1000,3,206785
4/21/2015,233.59,0.1211734645,25,"3,707.11","49,446,390,688.00","346,928.21",1,1000,3,214577
4/24/2015,226.29,0.1211916406,25,"6,693.03","48,659,608,042.00","348,565.89",1,1000,3,225289
4/27/2015,225.20,0.1212098193,25,"6,617.63","47,872,825,396.00","350,074.05",1,1000,3,189134
4/30/2015,230.97,0.1212280008,25,"6,569.82","47,610,564,513.00","333,033.28",1,1000,3,226586
5/3/2015,238.25,0.121246185,25,"3,773.55","47,610,564,513.00","338,104.86",1,1000,3,209511
5/6/2015,237.16,0.1212643719,25,"3,751.81","47,619,945,515.00","331,409.45",1,1000,3,206913
5/9/2015,239.11,0.1212825616,25,"4,003.31","47,634,017,017.00","346,053.35",1,1000,3,202037
5/12/2015,235.97,0.121300754,25,"4,127.91","47,643,398,018.00","341,721.40",1,1000,3,249786
5/15/2015,236.63,0.1213189491,25,"4,064.44","47,643,398,018.00","342,398.08",1,1000,3,214649
5/18/2015,231.40,0.1213371469,25,"3,781.04","47,809,696,479.00","365,143.52",1,1000,3,266265
5/21/2015,238.80,0.1213553475,25,"3,650.72","48,308,591,862.00","350,303.97",1,1000,3,253269
5/24/2015,235.59,0.1213735508,25,"3,669.84","48,807,487,245.00","347,644.58",1,1000,3,223180
5/27/2015,236.44,0.1213917568,25,"3,855.21","48,807,487,245.00","338,632.85",1,1000,3,202272
5/30/2015,228.34,0.1214099656,25,"4,996.78","48,807,487,245.00","337,593.04",1,1000,3,233951
6/2/2015,225.40,0.1214281771,25,"5,179.71","48,807,487,245.00","338,632.85",1,1000,3,247680
6/5/2015,224.99,0.1214463913,25,"4,937.70","48,285,531,777.00","341,152.74",1,1000,3,264842
6/8/2015,228.88,0.1214646083,25,"3,899.90","47,763,576,309.00","351,645.18",1,1000,3,228622
6/11/2015,229.60,0.1214828279,25,"4,124.91","47,589,591,154.00","362,626.70",1,1000,3,256698
6/14/2015,236.00,0.1215010504,25,"4,581.91","47,589,591,154.00","363,978.52",1,1000,3,248150
6/17/2015,248.26,0.1215192755,25,"5,416.23","48,490,789,097.00","352,646.78",1,1000,3,240752
6/20/2015,243.55,0.1215375034,25,"5,668.78","49,391,987,040.00","362,174.78",1,1000,3,267808
6/23/2015,240.20,0.121555734,25,"5,673.59","49,692,386,355.00","347,242.62",1,1000,3,269467
6/26/2015,251.21,0.1215739674,25,"4,914.29","49,692,386,355.00","359,593.73",1,1000,3,278945
6/29/2015,262.43,0.1215922035,25,"4,955.11","49,692,386,355.00","361,711.07",1,1000,3,275689
7/2/2015,256.12,0.1216104423,25,"5,755.09","49,567,941,459.00","354,835.58",1,1000,3,230438
7/5/2015,268.53,0.1216286839,25,"6,915.13","49,443,496,563.00","361,303.88",1,1000,3,205768
7/8/2015,269.00,0.1216469282,25,"9,574.98","49,402,014,931.00","373,630.52",1,1000,3,236910
7/11/2015,310.55,0.1216651752,25,"12,449.63","49,402,014,931.00","373,981.35",1,1000,3,208474
7/14/2015,285.66,0.121683425,25,"10,824.86","49,880,401,038.00","362,611.60",1,1000,3,256518
7/17/2015,276.74,0.1217016775,25,"10,003.23","50,597,980,197.00","363,853.46",1,1000,3,269690
7/20/2015,276.76,0.1217199328,25,"8,802.82","51,076,366,303.00","370,334.19",1,1000,3,256672
7/23/2015,289.00,0.1217381908,25,"8,914.38","51,076,366,303.00","367,795.17",1,1000,3,252264
7/26/2015,293.93,0.1217564515,25,"8,077.25","51,248,071,809.00","379,982.62",1,1000,3,225700
7/29/2015,288.45,0.121774715,25,"9,110.58","51,763,188,328.00","386,597.32",1,1000,3,235211
8/1/2015,282.26,0.1217929812,25,"10,158.69","52,278,304,846.00","376,078.95",1,1000,3,228212
8/4/2015,281.00,0.1218112501,25,"9,816.96","52,278,304,846.00","384,246.50",1,1000,3,233711
8/7/2015,262.22,0.1218295218,25,"8,665.70","52,278,304,846.00","377,563.96",1,1000,3,238988
8/10/2015,270.98,0.1218477962,25,"8,048.64","52,398,744,150.00","368,785.50",1,1000,3,258265
8/13/2015,265.93,0.1218660734,25,"6,979.78","52,579,403,105.00","388,746.11",1,1000,3,242047
8/16/2015,256.66,0.1218843533,25,"6,688.57","52,699,842,409.00","381,356.87",1,1000,3,243645
8/19/2015,235.31,0.121902636,25,"6,254.28","52,699,842,409.00","365,264.29",1,1000,3,247407
8/22/2015,228.14,0.1219209214,25,"6,085.55","52,699,842,409.00","385,847.83",1,1000,3,246972
8/25/2015,225.04,0.1219392095,25,"5,969.92","53,367,037,232.00","399,023.04",1,1000,3,252302
8/28/2015,229.63,0.1219575004,25,"5,815.52","54,034,232,054.00","400,167.10",1,1000,3,251368
8/31/2015,227.97,0.121975794,25,"5,923.37","54,256,630,328.00","407,263.87",1,1000,3,229007
9/3/2015,230.73,0.1219940904,25,"7,148.43","54,256,630,328.00","413,043.40",1,1000,3,268665
9/6/2015,240.47,0.1220123895,25,"7,537.50","55,028,349,793.00","415,387.58",1,1000,3,259008
9/9/2015,238.81,0.1220306914,25,"6,791.51","56,185,928,990.00","415,620.88",1,1000,3,291556
9/12/2015,230.00,0.122048996,25,"7,515.65","56,957,648,455.00","431,987.70",1,1000,3,243301
9/15/2015,228.33,0.1220673033,25,"7,525.27","56,957,648,455.00","427,538.39",1,1000,3,256084
9/18/2015,230.25,0.1220856134,25,"6,626.92","56,957,648,455.00","429,156.32",1,1000,3,264581
9/21/2015,230.42,0.1221039262,25,"6,300.68","57,976,663,932.00","414,405.26",1,1000,3,213681
9/24/2015,235.22,0.1221222418,25,"6,259.62","58,995,679,408.00","410,138.51",1,1000,3,251844
9/27/2015,239.14,0.1221405602,25,"6,445.18","59,335,351,234.00","430,216.77",1,1000,3,209703
9/30/2015,238.03,0.1221588813,25,"6,794.30","59,335,351,234.00","448,756.97",1,1000,3,233677
10/3/2015,238.40,0.1221772051,25,"6,466.78","59,757,600,607.00","441,993.63",1,1000,3,303248
10/6/2015,243.01,0.1221955317,25,"6,263.95","60,390,974,666.00","453,468.79",1,1000,3,276825
10/9/2015,245.72,0.122213861,25,"6,279.44","60,813,224,039.00","430,567.52",1,1000,3,289412
10/12/2015,249.98,0.1222321931,25,"6,459.10","60,813,224,039.00","432,294.97",1,1000,3,316588
10/15/2015,262.26,0.1222505279,25,"6,922.58","60,813,224,039.00","429,703.79",1,1000,3,294013
10/18/2015,263.59,0.1222688655,25,"7,503.15","60,843,481,800.00","442,884.80",1,1000,3,308255
10/21/2015,274.35,0.1222872058,25,"8,154.06","60,873,739,560.00","448,285.76",1,1000,3,309823
10/24/2015,282.80,0.1223055489,25,"8,700.54","60,883,825,480.00","442,308.87",1,1000,3,358734
10/27/2015,304.79,0.1223238947,25,"8,846.55","60,883,825,480.00","444,903.05",1,1000,3,312946
10/30/2015,310.18,0.1223422433,25,"9,780.54","61,079,562,190.00","451,963.85",1,1000,3,308741
11/1/2015,404.50,0.1223605946,25,"11,400.41","61,666,772,320.00","468,259.50",1,1000,3,328381
11/4/2015,373.69,0.1223789487,25,"15,087.12","62,253,982,450.00","477,904.27",1,1000,3,298212
11/7/2015,380.62,0.1223973056,25,"15,133.76","62,253,982,450.00","471,272.85",1,1000,3,301700
11/10/2015,340.81,0.1224156652,25,"10,739.50","62,253,982,450.00","457,125.82",1,1000,3,280821
11/13/2015,318.97,0.1224340275,25,"9,833.15","63,794,385,048.00","491,295.52",1,1000,3,314907
11/16/2015,333.66,0.1224523926,25,"9,395.07","65,334,787,647.00","513,536.83",1,1000,3,239211
11/19/2015,326.31,0.1224707605,25,"9,289.99","65,848,255,180.00","505,496.37",1,1000,3,357585
11/22/2015,319.64,0.1224891311,25,"8,909.08","65,848,255,180.00","527,474.48",1,1000,3,393380
11/25/2015,358.00,0.1225075045,25,"8,792.28","67,812,405,312.00","537,269.35",1,1000,3,388080
11/28/2015,377.27,0.1225258806,25,"9,982.01","70,758,630,510.00","550,227.34",1,1000,3,381204
12/1/2015,361.47,0.1225442595,25,"11,271.15","72,722,780,643.00","573,246.66",10,10000,3,412673
12/4/2015,387.30,0.1225626411,25,"12,703.27","72,722,780,643.00","558,786.39",10,10000,3,383742
12/7/2015,416.49,0.1225810255,25,"13,519.28","73,634,152,108.00","585,252.03",10,10000,3,409195
12/10/2015,436.20,0.1225994127,25,"15,465.19","76,368,266,504.00","634,659.52",10,10000,3,382171
12/13/2015,463.98,0.1226178026,25,"17,552.50","79,102,380,900.00","659,486.23",10,10000,3,367108
12/16/2015,463.00,0.1226361953,25,"17,866.22","79,102,380,900.00","687,573.38",10,10000,3,331379
12/19/2015,438.35,0.1226545907,25,"18,057.07","81,151,850,885.00","667,413.18",10,10000,3,263121
12/22/2015,456.00,0.1226729889,25,"18,056.63","87,300,260,841.00","684,351.25",10,10000,3,344268
12/25/2015,422.42,0.1226913898,25,"16,469.25","93,448,670,796.00","708,085.38",10,10000,3,364236
12/28/2015,428.23,0.1227097935,25,"14,323.37","93,448,670,796.00","750,557.23",10,10000,3,365165
12/31/2015,432.76,0.1227282,25,"12,592.46","94,938,909,370.00","770,515.49",10,10000,3,339655
1/3/2016,432.43,0.1227466092,25,"12,425.38","99,409,625,093.00","739,322.71",10,10000,3,406524
1/6/2016,452.64,0.1227650212,25,"14,416.17","103,880,340,815.00","766,473.23",10,10000,3,336941
1/9/2016,447.98,0.122783436,25,"15,127.78","103,880,340,815.00","812,210.81",10,10000,3,398872
1/12/2016,429.55,0.1228018535,25,"15,019.91","103,880,340,815.00","833,604.19",10,10000,3,420289
1/15/2016,380.16,0.1228202738,25,"14,922.43","107,940,608,952.00","826,381.99",10,10000,3,430552
1/18/2016,420.35,0.1228386968,25,"15,044.76","112,000,877,089.00","822,925.05",10,10000,3,402413
1/21/2016,385.09,0.1228571226,25,"16,930.17","113,354,299,801.00","809,006.74",10,10000,3,368096
1/24/2016,391.66,0.1228755512,25,"18,333.01","113,354,299,801.00","896,749.76",10,10000,3,419675
1/27/2016,378.18,0.1228939825,25,"18,164.36","115,262,597,187.00","928,737.43",10,10000,3,425454
1/30/2016,371.99,0.1229124166,25,"18,075.99","118,125,043,266.00","965,900.46",10,10000,3,399936
2/2/2016,388.00,0.1229308535,25,"17,966.54","120,033,340,651.00","995,618.17",10,10000,3,421244
2/5/2016,375.00,0.1229492931,25,"18,107.23","120,033,340,651.00","1,052,729.83",10,10000,3,415599
2/8/2016,379.14,0.1229677355,25,"16,113.26","126,914,228,422.00","1,113,096.37",10,10000,3,442857
2/11/2016,389.88,0.1229861807,25,"15,976.40","137,235,560,077.00","1,209,706.71",10,10000,3,382913
2/14/2016,407.00,0.1230046286,25,"16,330.06","144,116,447,847.00","1,210,727.40",10,10000,3,386100
2/17/2016,419.98,0.1230230793,25,"17,348.83","144,116,447,847.00","1,147,274.24",10,10000,3,483492
2/20/2016,436.76,0.1230415327,25,"18,893.79","149,652,221,294.00","1,160,506.35",10,10000,3,377324
2/23/2016,423.46,0.123059989,25,"19,616.45","157,955,881,463.00","1,126,289.29",10,10000,3,327348
2/26/2016,431.89,0.123078448,25,"19,425.02","163,491,654,909.00","1,122,716.60",10,10000,3,366983
2/29/2016,422.50,0.1230969097,25,"23,645.38","163,491,654,909.00","1,123,877.63",10,10000,3,351625
3/3/2016,399.17,0.1231153743,25,"26,041.34","163,491,654,909.00","1,141,293.09",10,10000,3,371938
3/6/2016,412.15,0.1231338416,25,"23,339.75","162,768,161,889.00","1,159,514.56",10,10000,3,358458
3/9/2016,420.11,0.1231523116,25,"19,299.52","160,597,682,828.00","1,182,661.48",10,10000,3,391714
3/12/2016,414.99,0.1231707845,25,"17,438.46","158,427,203,767.00","1,194,819.64",10,10000,3,332910
3/16/2016,418.49,0.1231892601,25,"17,335.75","158,427,203,767.00","1,201,570.03",10,10000,3,355562
3/19/2016,411.81,0.1232077385,25,"17,323.27","159,437,151,103.00","1,156,745.27",10,10000,3,340536
3/22/2016,417.96,0.1232262197,25,"16,645.27","162,466,993,111.00","1,160,553.65",10,10000,3,362201
3/25/2016,416.96,0.1232447036,25,"15,766.48","165,496,835,118.00","1,176,445.60",10,10000,3,400648
3/28/2016,415.83,0.1232631903,25,"16,996.88","165,496,835,118.00","1,201,126.28",10,10000,3,353010
3/31/2016,416.31,0.1232816798,25,"19,086.44","165,496,835,118.00","1,254,013.44",10,10000,3,418258
4/3/2016,419.71,0.123300172,25,"20,891.64","165,883,886,022.00","1,220,341.06",10,10000,3,368762
4/6/2016,419.95,0.1233186671,25,"21,086.21","166,464,462,379.00","1,218,890.00",10,10000,3,391408
4/9/2016,420.75,0.1233371649,25,"18,787.09","166,851,513,283.00","1,246,504.84",10,10000,3,401683
4/12/2016,423.87,0.1233556654,25,"18,644.44","166,851,513,283.00","1,277,311.99",10,10000,3,377166
4/15/2016,430.58,0.1233741688,25,"18,772.75","168,541,055,338.00","1,319,607.32",10,10000,3,386129
4/18/2016,435.95,0.1233926749,25,"18,213.22","173,609,681,505.00","1,313,989.79",10,10000,3,370399
4/21/2016,447.70,0.1234111838,25,"18,122.45","178,678,307,672.00","1,339,935.30",10,10000,3,374877
4/24/2016,462.50,0.1234296955,25,"18,205.67","178,678,307,671.00","1,320,902.13",10,10000,3,374471
4/27/2016,449.98,0.1234482099,25,"38,918.78","178,678,307,671.00","1,285,373.54",10,10000,3,405890
4/30/2016,453.00,0.1234667272,25,"40,016.68","178,673,845,352.00","1,239,654.15",10,10000,3,373340
5/3/2016,446.84,0.1234852472,25,"20,459.92","178,665,681,110.00","1,309,380.49",10,10000,3,350006
5/6/2016,459.02,0.12350377,25,"19,603.30","178,659,257,772.00","1,384,198.44",10,10000,3,413891
5/9/2016,450.78,0.1235222955,25,"19,704.69","178,659,257,772.00","1,404,498.32",10,10000,3,358023
5/12/2016,455.82,0.1235408239,25,"19,889.02","180,351,150,160.00","1,404,003.34",10,10000,3,407284
5/15/2016,454.00,0.123559355,25,"22,508.45","187,034,962,665.00","1,410,311.68",10,10000,3,407025
5/18/2016,436.05,0.1235778889,25,"24,586.95","193,718,775,170.00","1,364,319.78",10,10000,3,415243
5/21/2016,438.47,0.1235964256,25,"24,877.89","194,254,820,283.00","1,364,319.78",10,10000,3,388996
5/24/2016,448.70,0.1236149651,25,"24,363.63","194,254,820,283.00","1,477,438.30",10,10000,3,370336
5/27/2016,526.64,0.1236335073,25,"26,164.31","195,773,468,874.00","1,502,286.33",10,10000,3,393284
5/30/2016,531.97,0.1236520523,25,"28,579.04","197,940,860,551.00","1,441,462.06",10,10000,3,375798
6/2/2016,567.88,0.1236706001,25,"29,633.02","199,312,067,531.00","1,375,776.66",10,10000,3,407360
6/5/2016,583.72,0.1236891507,25,"29,495.96","199,312,067,531.00","1,361,622.58",10,10000,3,456749
6/8/2016,574.32,0.1237077041,25,"29,460.44","199,312,067,531.00","1,452,208.70",10,10000,3,465872
6/11/2016,665.85,0.1237262602,25,"30,882.18","197,970,532,080.00","1,482,798.33",10,10000,3,442288
6/14/2016,693.88,0.1237448192,25,"39,371.21","196,577,399,112.00","1,476,356.50",10,10000,3,387274
6/17/2016,751.96,0.1237633809,25,"51,506.25","196,061,423,939.00","1,452,193.67",10,10000,3,370956
6/20/2016,664.46,0.1237819454,25,"56,584.21","196,061,423,939.00","1,506,494.30",10,10000,3,348963
6/23/2016,665.00,0.1238005127,25,"51,687.55","199,438,246,772.00","1,524,578.42",10,10000,3,384212
6/26/2016,651.85,0.1238190828,25,"45,204.73","205,177,561,624.00","1,536,803.64",10,10000,3,363255
6/29/2016,667.95,0.1238376556,25,"40,996.66","209,453,158,595.00","1,499,324.11",10,10000,3,392909
7/2/2016,656.97,0.1238562313,25,"38,599.84","209,453,158,595.00","1,579,645.05",10,10000,3,369011
7/5/2016,673.76,0.1238748097,25,"37,993.66","209,468,090,541.00","1,574,951.63",10,10000,3,327405
7/8/2016,647.41,0.123893391,25,"35,942.97","211,159,133,428.00","1,554,081.05",10,10000,3,378263
7/11/2016,664.50,0.123911975,12.5,"34,235.50","212,850,176,315.00","1,551,816.14",10,10000,3,338444
7/14/2016,663.19,0.1239305618,12.5,"34,018.12","213,398,925,331.00","1,521,507.23",10,10000,3,407264
